AAL,AAL600,JHU,N=850,N=1000,N=5000
,,,,,0.571633444
,,,,,0.544231697
,,,,,0.463198113
,,,,,0.524553547
,,,,,0.543294761
,,,,,0.42860211
,,,,,0.515014138
,,,,,0.527618256
,,,,,0.514525877
,,,,,0.54581115
,,,,,0.55684268
,,,,,0.53871357
,,,,,0.47843009
,,,,,0.505748493
,,,,,0.490663308
,,,,,0.538626176
,,,,,0.471501151
,,,,,0.522401974
,,,,,0.515932687
,,,,,0.480351867
,,,,,0.585478206
,,,,,0.41935507
,,,,,0.581634363
,,,,,0.463942706
,,,,,0.546607895
,,,,,0.466598585
,,,,,0.488706855
,,,,,0.453107478
,,,,,0.48503099
,,,,,0.449117563
,,,,,0.5103522
,,,,,0.5565892
,,,,,0.416810184
,,,,,0.412505165
,,,,,0.591502766
,,,,,0.552069248
,,,,,0.562422441
,,,,,0.531158652
,,,,,0.51709753
,,,,,0.456496173
,,,,,0.512162657
,,,,,0.499979754
,,,,,0.530197984
,,,,,0.562754415
,,,,,0.495772452
,,,,,0.407882001
,,,,,0.536218043
,,,,,0.473275215
,,,,,0.537396043
,,,,,0.481589852
,,,,,0.46663136
,,,,,0.467233404
,,,,,0.423060923
,,,,,0.555204325
,,,,,0.603557756
,,,,,0.474980766
,,,,,0.42325835
,,,,,0.524580535
,,,,,0.479994396
,,,,,0.583796258
,,,,,0.50237929
,,,,,0.501557986
,,,,,0.52999078
,,,,,0.542317447
,,,,,0.503809654
,,,,,0.515840724
,,,,,0.609650616
,,,,,0.511117605
,,,,,0.483748928
,,,,,0.582407213
,,,,,0.531343828
,,,,,0.489091858
,,,,,0.582885097
,,,,,0.566282051
,,,,,0.450319007
,,,,,0.472088674
,,,,,0.389262535
,,,,,0.460085274
,,,,,0.426781672
,,,,,0.460044724
,,,,,0.524585836
,,,,,0.55887175
,,,,,0.543901318
,,,,,0.53546619
,,,,,0.484123439
,,,,,0.544476631
,,,,,0.5575356
,,,,,0.463450802
,,,,,0.525560053
,,,,,0.454844002
,,,,,0.593598786
,,,,,0.550240273
,,,,,0.479262937
,,,,,0.503964447
,,,,,0.546316773
,,,,,0.465584185
,,,,,0.542472546
,,,,,0.404385983
,,,,,0.469681109
,,,,,0.559295777
,,,,,0.543182891
,,,,,0.525613739
,,,,,0.455997623
,,,,,0.39027436
,,,,,0.466869653
,,,,,0.489985982
,,,,,0.464990043
,,,,,0.556333833
,,,,,0.498754223
,,,,,0.4856683
,,,,,0.531015214
,,,,,0.453790965
,,,,,0.563892525
,,,,,0.591421174
,,,,,0.503663986
,,,,,0.437823185
,,,,,0.504394322
,,,,,0.505378128
,,,,,0.541345372
,,,,,0.447031714
,,,,,0.560489718
,,,,,0.543982688
,,,,,0.424202019
,,,,,0.53119947
,,,,,0.478947307
,,,,,0.505099218
,,,,,0.518155333
,,,,,0.526792668
,,,,,0.514793545
,,,,,0.49244322
,,,,,0.558002789
,,,,,0.51916484
,,,,,0.472178128
,,,,,0.500311309
,,,,,0.469795226
,,,,,0.535484035
,,,,,0.544415411
,,,,,0.500249161
,,,,,0.497073177
,,,,,0.526216295
,,,,,0.504609089
,,,,,0.52107349
,,,,,0.464542845
,,,,,0.56432305
,,,,,0.542388001
,,,,,0.562577149
,,,,,0.486985054
,,,,,0.508613014
,,,,,0.454457638
,,,,,0.546547031
,,,,,0.522029048
,,,,,0.519054685
,,,,,0.575545221
,,,,,0.584826937
,,,,,0.53109781
,,,,,0.529068851
,,,,,0.481730345
,,,,,0.548125447
,,,,,0.501362341
,,,,,0.589947766
,,,,,0.523996688
,,,,,0.52286655
,,,,,0.52591314
,,,,,0.552410124
,,,,,0.466120458
,,,,,0.483979086
,,,,,0.501282204
,,,,,0.509106564
,,,,,0.47781761
,,,,,0.471755437
,,,,,0.508187393
,,,,,0.542303718
,,,,,0.539920778
,,,,,0.548932443
,,,,,0.53396679
,,,,,0.469035942
,,,,,0.491567447
,,,,,0.502397459
,,,,,0.493391594
,,,,,0.488075747
,,,,,0.487508368
,,,,,0.459562816
,,,,,0.445018936
,,,,,0.526473359
,,,,,0.51125933
,,,,,0.582373041
,,,,,0.523471992
,,,,,0.529821547
,,,,,0.457199101
,,,,,0.548256768
,,,,,0.486834731
,,,,,0.562676097
,,,,,0.551057354
,,,,,0.503430176
,,,,,0.503323527
,,,,,0.465351051
,,,,,0.500756581
,,,,,0.561848739
,,,,,0.549464199
,,,,,0.581164057
,,,,,0.551148497
,,,,,0.505990182
,,,,,0.500864681
,,,,,0.550011433
,,,,,0.565673649
,,,,,0.614155403
,,,,,0.470761678
,,,,,0.620778678
,,,,,0.535013668
,,,,,0.52122102
,,,,,0.490466706
,,,,,0.486873654
,,,,,0.549357604
,,,,,0.467703955
,,,,,0.537068183
,,,,,0.583165411
,,,,,0.538937574
,,,,,0.557964769
,,,,,0.506160865
,,,,,0.498732839
,,,,,0.526268231
,,,,,0.515645061
,,,,,0.57247334
,,,,,0.534070639
,,,,,0.519619579
,,,,,0.557947503
,,,,,0.512935504
,,,,,0.518408639
,,,,,0.510879029
,,,,,0.486897943
,,,,,0.517560489
,,,,,0.533916633
,,,,,0.476967546
,,,,,0.51309034
,,,,,0.565511872
,,,,,0.529733103
,,,,,0.52389548
,,,,,0.53112851
,,,,,0.568887415
,,,,,0.513646605
,,,,,0.469934658
,,,,,0.443271931
,,,,,0.511985775
,,,,,0.413861755
,,,,,0.445229461
,,,,,0.608777341
,,,,,0.479126289
,,,,,0.480374621
,,,,,0.497321728
,,,,,0.540191787
,,,,,0.519885839
,,,,,0.545311942
,,,,,0.539706917
,,,,,0.581280279
,,,,,0.554832929
,,,,,0.540383437
,,,,,0.536807474
,,,,,0.440317102
,,,,,0.436191303
,,,,,0.507017901
,,,,,0.521076382
,,,,,0.516971688
,,,,,0.4479205
,,,,,0.536196584
,,,,,0.492163798
,,,,,0.500786876
,,,,,0.481124159
,,,,,0.48538646
,,,,,0.48357826
,,,,,0.510460914
,,,,,0.427802739
,,,,,0.425098442
,,,,,0.530732529
,,,,,0.513024105
,,,,,0.549352809
,,,,,0.517378169
,,,,,0.471391849
,,,,,0.473250634
,,,,,0.539406545
,,,,,0.548553072
,,,,,0.576788767
,,,,,0.539491109
,,,,,0.48524776
,,,,,0.503307149
,,,,,0.51995362
,,,,,0.546898449
,,,,,0.484492653
,,,,,0.505395317
,,,,,0.541744104
,,,,,0.435395458
,,,,,0.509209711
,,,,,0.442407852
,,,,,0.544430682
,,,,,0.525257149
,,,,,0.505153383
,,,,,0.500277335
,,,,,0.439560445
,,,,,0.519981728
,,,,,0.529386605
,,,,,0.546111883
,,,,,0.582135337
,,,,,0.509278885
,,,,,0.517680326
,,,,,0.440177738
,,,,,0.47489342
,,,,,0.506881578
,,,,,0.516752257
,,,,,0.43914942
,,,,,0.559231764
,,,,,0.524590689
,,,,,0.469583151
,,,,,0.497875478
,,,,,0.522313489
,,,,,0.538932913
,,,,,0.442380277
,,,,,0.562329647
,,,,,0.473751457
,,,,,0.522960962
,,,,,0.538173518
,,,,,0.442065314
,,,,,0.496799686
,,,,,0.481076282
,,,,,0.493376466
,,,,,0.498638462
,,,,,0.528956618
,,,,,0.543384465
,,,,,0.514898675
,,,,,0.401427301
,,,,,0.584391838
,,,,,0.562959814
,,,,,0.52372555
,,,,,0.509713658
,,,,,0.480459938
,,,,,0.566072516
,,,,,0.566911213
,,,,,0.514413121
,,,,,0.418039647
,,,,,0.445523416
,,,,,0.507234124
,,,,,0.527844623
,,,,,0.452990951
,,,,,0.523095188
,,,,,0.48060443
,,,,,0.498563262
,,,,,0.499557567
,,,,,0.435388514
,,,,,0.48375642
,,,,,0.541000572
,,,,,0.496990373
,,,,,0.513783701
,,,,,0.48282786
,,,,,0.590604883
,,,,,0.558182795
,,,,,0.518488829
,,,,,0.527533822
,,,,,0.565426115
,,,,,0.499418305
,,,,,0.443986877
,,,,,0.452275628
,,,,,0.384291182
,,,,,0.496164144
,,,,,0.555317388
,,,,,0.463076179
,,,,,0.614803444
,,,,,0.502930409
,,,,,0.482756929
,,,,,0.557342357
,,,,,0.487687565
,,,,,0.483880014
,,,,,0.506409553
,,,,,0.47615088
,,,,,0.479423786
,,,,,0.477593232
,,,,,0.547660672
,,,,,0.529682528
,,,,,0.512920957
,,,,,0.61338829
,,,,,0.542046464
,,,,,0.50429325
,,,,,0.439411813
,,,,,0.513939174
,,,,,0.497679358
,,,,,0.497720396
,,,,,0.529671894
,,,,,0.482663678
,,,,,0.53552399
,,,,,0.511838492
,,,,,0.412014434
,,,,,0.535226519
,,,,,0.477096881
,,,,,0.527393918
,,,,,0.510977295
,,,,,0.552982583
,,,,,0.475114843
,,,,,0.472458451
,,,,,0.5117391
,,,,,0.52211775
,,,,,0.504878828
,,,,,0.559449161
,,,,,0.531377321
,,,,,0.460171576
,,,,,0.392279399
,,,,,0.556815176
,,,,,0.539950348
,,,,,0.429135487
,,,,,0.595225279
,,,,,0.462270675
,,,,,0.564129759
,,,,,0.461231744
,,,,,0.48828426
,,,,,0.515594765
,,,,,0.43887534
,,,,,0.53506144
,,,,,0.553368191
,,,,,0.539009242
,,,,,0.444273574
,,,,,0.455594524
,,,,,0.515172732
,,,,,0.54170375
,,,,,0.467871403
,,,,,0.545364134
,,,,,0.513318837
,,,,,0.529698656
,,,,,0.445369424
,,,,,0.49079166
,,,,,0.498292229
,,,,,0.553372726
,,,,,0.483031158
,,,,,0.532171325
,,,,,0.448762363
,,,,,0.502339908
,,,,,0.531691033
,,,,,0.505346205
,,,,,0.531154169
,,,,,0.4961963
,,,,,0.582805361
,,,,,0.556648788
,,,,,0.550990615
,,,,,0.470069263
,,,,,0.560577397
,,,,,0.457379982
,,,,,0.488232088
,,,,,0.443228548
,,,,,0.563751176
,,,,,0.584700232
,,,,,0.546893623
,,,,,0.52933341
,,,,,0.521744562
,,,,,0.462824982
,,,,,0.520816604
,,,,,0.485628323
,,,,,0.550673347
,,,,,0.548096155
,,,,,0.538184472
,,,,,0.463229172
,,,,,0.524455511
,,,,,0.535586398
,,,,,0.552951909
,,,,,0.508911128
,,,,,0.522398809
,,,,,0.467357601
,,,,,0.530418739
,,,,,0.606686419
,,,,,0.554719693
,,,,,0.474676535
,,,,,0.514420979
,,,,,0.514297558
,,,,,0.523283895
,,,,,0.579743278
,,,,,0.534475261
,,,,,0.570067069
,,,,,0.443705384
,,,,,0.561443849
,,,,,0.586439369
,,,,,0.464991441
,,,,,0.506257319
,,,,,0.555305639
,,,,,0.466888594
,,,,,0.444921968
,,,,,0.530429103
,,,,,0.4581438
,,,,,0.482274934
,,,,,0.493975995
,,,,,0.523996688
,,,,,0.510460914
,,,,,0.615092878
,,,,,0.537307699
,,,,,0.545041887
,,,,,0.510932732
,,,,,0.562143332
,,,,,0.4395238
,,,,,0.580328191
,,,,,0.562673991
,,,,,0.48019916
,,,,,0.478402178
,,,,,0.463151447
,,,,,0.587742227
,,,,,0.481912906
,,,,,0.470082707
,,,,,0.44339589
,,,,,0.456775417
,,,,,0.537639567
,,,,,0.435913649
,,,,,0.515762294
,,,,,0.48526318
,,,,,0.490825626
,,,,,0.438276225
,,,,,0.442247379
,,,,,0.506701287
,,,,,0.522758743
,,,,,0.515444885
,,,,,0.523062297
,,,,,0.56032306
,,,,,0.575536264
,,,,,0.454515403
,,,,,0.499014935
,,,,,0.503893017
,,,,,0.454136512
,,,,,0.476784743
,,,,,0.518074419
,,,,,0.541000572
,,,,,0.509328362
,,,,,0.432671283
,,,,,0.507977299
,,,,,0.517751142
,,,,,0.499070888
,,,,,0.473846254
,,,,,0.512550773
,,,,,0.529440877
,,,,,0.458331943
,,,,,0.477372332
,,,,,0.50758176
,,,,,0.477985891
,,,,,0.508654166
,,,,,0.423750224
,,,,,0.547112016
,,,,,0.530493657
,,,,,0.476899304
,,,,,0.571736108
,,,,,0.507745649
,,,,,0.568911139
,,,,,0.462976873
,,,,,0.455769756
,,,,,0.49390906
,,,,,0.485042033
,,,,,0.501917131
,,,,,0.42705152
,,,,,0.536301217
,,,,,0.544605706
,,,,,0.642805129
,,,,,0.516446327
,,,,,0.536349357
,,,,,0.606057883
,,,,,0.517046621
,,,,,0.497042044
,,,,,0.4454739
,,,,,0.526187604
,,,,,0.545352831
,,,,,0.526130808
,,,,,0.507759559
,,,,,0.435834569
,,,,,0.511753851
,,,,,0.516044079
,,,,,0.535093668
,,,,,0.546000093
,,,,,0.527045518
,,,,,0.482331916
,,,,,0.492317583
,,,,,0.524681107
,,,,,0.516024246
,,,,,0.469188397
,,,,,0.512526228
,,,,,0.465880254
,,,,,0.494902538
,,,,,0.511688478
,,,,,0.504480734
,,,,,0.460062534
,,,,,0.534738938
,,,,,0.492743238
,,,,,0.532432592
,,,,,0.533655952
,,,,,0.61078655
,,,,,0.531039146
,,,,,0.519914148
,,,,,0.446991039
,,,,,0.602567565
,,,,,0.483222695
,,,,,0.51054519
,,,,,0.548645577
,,,,,0.49444989
,,,,,0.547731269
,,,,,0.505533799
,,,,,0.513147604
,,,,,0.467467874
,,,,,0.494568776
,,,,,0.497190288
,,,,,0.524434646
,,,,,0.527844623
,,,,,0.477390684
,,,,,0.553682486
,,,,,0.528718142
,,,,,0.454171701
,,,,,0.493247402
,,,,,0.445739991
,,,,,0.524883854
,,,,,0.57637604
,,,,,0.479861178
,,,,,0.529296348
,,,,,0.437435448
,,,,,0.548781552
,,,,,0.535591833
,,,,,0.542292235
,,,,,0.463224138
,,,,,0.491998493
,,,,,0.393441674
,,,,,0.447421568
,,,,,0.500463097
,,,,,0.48685954
,,,,,0.459337747
,,,,,0.478768019
,,,,,0.519059683
,,,,,0.492131977
,,,,,0.5312738
,,,,,0.498547874
,,,,,0.479647216
,,,,,0.483081606
,,,,,0.567147958
,,,,,0.497014116
,,,,,0.565907861
,,,,,0.501730153
,,,,,0.53506144
,,,,,0.524053289
,,,,,0.521454109
,,,,,0.514442345
,,,,,0.469282382
,,,,,0.420211591
,,,,,0.406828883
,,,,,0.502769875
,,,,,0.46890425
,,,,,0.470094832
,,,,,0.463018966
,,,,,0.546861048
,,,,,0.480224457
,,,,,0.442065314
,,,,,0.564766002
,,,,,0.52212607
,,,,,0.38833535
,,,,,0.548654565
,,,,,0.543980838
,,,,,0.498812827
,,,,,0.495145843
,,,,,0.495022563
,,,,,0.476608827
,,,,,0.473427407
,,,,,0.519712532
,,,,,0.519387892
,,,,,0.530558887
,,,,,0.571269047
,,,,,0.4651673
,,,,,0.433920835
,,,,,0.444923409
,,,,,0.49772508
,,,,,0.553639838
,,,,,0.446708803
,,,,,0.474798589
,,,,,0.495276856
,,,,,0.536131913
,,,,,0.493077213
,,,,,0.513130369
,,,,,0.572021052
,,,,,0.494524441
,,,,,0.581854441
,,,,,0.56133581
,,,,,0.495677852
,,,,,0.54707846
,,,,,0.514515352
,,,,,0.466482366
,,,,,0.526822663
,,,,,0.491889937
,,,,,0.579803271
,,,,,0.423505415
,,,,,0.553876067
,,,,,0.54601635
,,,,,0.538874108
,,,,,0.554058427
,,,,,0.482983887
,,,,,0.554559889
,,,,,0.484852753
,,,,,0.565861525
,,,,,0.505076988
,,,,,0.461190219
,,,,,0.53962943
,,,,,0.569193297
,,,,,0.589031172
,,,,,0.50381893
,,,,,0.576569957
,,,,,0.595863826
,,,,,0.528386215
,,,,,0.474307053
,,,,,0.466369643
,,,,,0.516476506
,,,,,0.442023935
,,,,,0.490543725
,,,,,0.496168386
,,,,,0.524848992
,,,,,0.48034041
,,,,,0.589109586
,,,,,0.462732594
,,,,,0.507655692
,,,,,0.48682214
,,,,,0.49700302
,,,,,0.491210482
,,,,,0.455972797
,,,,,0.420281548
,,,,,0.443436517
,,,,,0.563714372
,,,,,0.588055424
,,,,,0.519177063
,,,,,0.498411463
,,,,,0.533310228
,,,,,0.542388001
,,,,,0.543600078
,,,,,0.551378011
,,,,,0.564598755
,,,,,0.603766125
,,,,,0.458252657
,,,,,0.56668528
,,,,,0.554962685
,,,,,0.46622016
,,,,,0.528474826
,,,,,0.506529527
,,,,,0.551627002
,,,,,0.522125059
,,,,,0.482151232
,,,,,0.540750597
,,,,,0.512257604
,,,,,0.442593626
,,,,,0.433124702
,,,,,0.555738803
,,,,,0.512244564
,,,,,0.441729461
,,,,,0.490624144
,,,,,0.533925106
,,,,,0.466965944
,,,,,0.568807282
,,,,,0.462423201
,,,,,0.550547881
,,,,,0.571893966
,,,,,0.540288587
,,,,,0.471824638
,,,,,0.542937758
,,,,,0.578235173
,,,,,0.511131254
,,,,,0.537044854
,,,,,0.532234368
,,,,,0.456117779
,,,,,0.403546762
,,,,,0.514695655
,,,,,0.593860864
,,,,,0.491642624
,,,,,0.592025525
,,,,,0.482406689
,,,,,0.53879948
,,,,,0.52392726
,,,,,0.527596143
,,,,,0.602311584
,,,,,0.511985519
,,,,,0.48481049
,,,,,0.495214604
,,,,,0.529902592
,,,,,0.529156033
,,,,,0.500946098
,,,,,0.541809895
,,,,,0.589429041
,,,,,0.497880944
,,,,,0.56433109
,,,,,0.525594048
,,,,,0.568155854
,,,,,0.494373532
,,,,,0.452371405
,,,,,0.555310671
,,,,,0.475682301
,,,,,0.443551393
,,,,,0.478225016
,,,,,0.553029085
,,,,,0.544245435
,,,,,0.493964047
,,,,,0.445230575
,,,,,0.506661481
,,,,,0.573207487
,,,,,0.557619508
,,,,,0.525872729
,,,,,0.50371036
,,,,,0.545589353
,,,,,0.566963216
,,,,,0.504103355
,,,,,0.49943375
,,,,,0.528317922
,,,,,0.500633571
,,,,,0.532738143
,,,,,0.550641822
,,,,,0.565971244
,,,,,0.544044944
,,,,,0.484106664
,,,,,0.438725028
,,,,,0.499645119
,,,,,0.4906681
,,,,,0.55136476
,,,,,0.514694275
,,,,,0.489927083
,,,,,0.513946229
,,,,,0.493485493
,,,,,0.516180674
,,,,,0.522198268
,,,,,0.527437689
,,,,,0.547626005
,,,,,0.518246496
,,,,,0.502696064
,,,,,0.520737077
,,,,,0.513038232
,,,,,0.526261744
,,,,,0.456760053
,,,,,0.517979024
,,,,,0.536396587
,,,,,0.407611409
,,,,,0.567282261
,,,,,0.489420892
,,,,,0.442933737
,,,,,0.533500191
,,,,,0.518657443
,,,,,0.478742705
,,,,,0.538013346
,,,,,0.474492224
,,,,,0.504974911
,,,,,0.478852054
,,,,,0.54592951
,,,,,0.463793318
,,,,,0.499353639
,,,,,0.522400416
,,,,,0.485840044
,,,,,0.516332875
,,,,,0.529047263
,,,,,0.525499691
,,,,,0.490270226
,,,,,0.567314755
,,,,,0.495794227
,,,,,0.525193693
,,,,,0.575348706
,,,,,0.455731331
,,,,,0.505582284
,,,,,0.521556126
,,,,,0.44174946
,,,,,0.499104905
,,,,,0.510696976
,,,,,0.498345762
,,,,,0.47438767
,,,,,0.480647012
,,,,,0.462910477
,,,,,0.493926647
,,,,,0.523853941
,,,,,0.497585034
,,,,,0.509426913
,,,,,0.594002914
,,,,,0.506068788
,,,,,0.46788469
,,,,,0.564458321
,,,,,0.549735859
,,,,,0.507404465
,,,,,0.484000442
,,,,,0.534443132
,,,,,0.536753063
,,,,,0.400923292
,,,,,0.430538178
,,,,,0.479201001
,,,,,0.55129189
,,,,,0.51172357
,,,,,0.436688853
,,,,,0.472245056
,,,,,0.538288025
,,,,,0.514203424
,,,,,0.529262737
,,,,,0.460005844
,,,,,0.518510666
,,,,,0.539236958
,,,,,0.511809001
,,,,,0.50794525
,,,,,0.441772517
,,,,,0.508308571
,,,,,0.463868675
,,,,,0.449153059
,,,,,0.546690772
,,,,,0.489365002
,,,,,0.559403558
,,,,,0.526363541
,,,,,0.475920382
,,,,,0.388605203
,,,,,0.549300464
,,,,,0.561707999
,,,,,0.529902592
,,,,,0.463993948
,,,,,0.520926722
,,,,,0.538551857
,,,,,0.521744562
,,,,,0.541459922
,,,,,0.459416488
,,,,,0.522471759
,,,,,0.448642304
,,,,,0.543090021
,,,,,0.541149177
,,,,,0.533469717
,,,,,0.608598057
,,,,,0.470347287
,,,,,0.506013068
,,,,,0.513243646
,,,,,0.488395061
,,,,,0.507441405
,,,,,0.453169857
,,,,,0.550862233
,,,,,0.565589209
,,,,,0.433813081
,,,,,0.528229315
,,,,,0.526674842
,,,,,0.451686212
,,,,,0.575738397
,,,,,0.517177634
,,,,,0.492222751
,,,,,0.526975192
,,,,,0.507515073
,,,,,0.549529824
,,,,,0.543240202
,,,,,0.455210652
,,,,,0.520678749
,,,,,0.56676644
,,,,,0.580602855
,,,,,0.550538423
,,,,,0.468686403
,,,,,0.495525073
,,,,,0.504675182
,,,,,0.520187016
,,,,,0.568277963
,,,,,0.549464199
,,,,,0.47540767
,,,,,0.439944746
,,,,,0.537005939
,,,,,0.552462596
,,,,,0.524531633
,,,,,0.50126255
,,,,,0.559224667
,,,,,0.539875376
,,,,,0.450643658
,,,,,0.505160243
,,,,,0.543201822
,,,,,0.570302783
,,,,,0.520575698
,,,,,0.493926647
,,,,,0.534247946
,,,,,0.576825819
,,,,,0.57381009
,,,,,0.516129317
,,,,,0.449567752
,,,,,0.449101138
,,,,,0.5575356
,,,,,0.442835254
,,,,,0.500710636
,,,,,0.446751022
,,,,,0.514350716
,,,,,0.527123397
,,,,,0.561767443
,,,,,0.575224163
,,,,,0.471026181
,,,,,0.492173852
,,,,,0.479441776
,,,,,0.536279518
,,,,,0.510067424
,,,,,0.459151805
,,,,,0.52545618
,,,,,0.443108318
,,,,,0.505030473
,,,,,0.437165807
,,,,,0.571299104
,,,,,0.557562247
,,,,,0.500732408
,,,,,0.54656972
,,,,,0.545216513
,,,,,0.552107714
,,,,,0.547066562
,,,,,0.519031166
,,,,,0.488186992
,,,,,0.438199844
,,,,,0.508978551
,,,,,0.574023858
,,,,,0.535563484
,,,,,0.497458961
,,,,,0.600413489
,,,,,0.451361465
,,,,,0.517739407
,,,,,0.540048884
,,,,,0.489127141
,,,,,0.527234486
,,,,,0.435397843
,,,,,0.571424671
,,,,,0.465019475
,,,,,0.533521229
,,,,,0.482106177
,,,,,0.465132015
,,,,,0.434560487
,,,,,0.518686202
,,,,,0.474980766
,,,,,0.534610386
,,,,,0.569148593
,,,,,0.446712536
,,,,,0.481458908
,,,,,0.45716554
,,,,,0.474514466
,,,,,0.565166956
,,,,,0.422910975
,,,,,0.472734961
,,,,,0.487782909
,,,,,0.510701857
,,,,,0.553141514
,,,,,0.584979444
,,,,,0.47753645
,,,,,0.549665729
,,,,,0.537275295
,,,,,0.521511541
,,,,,0.513497111
,,,,,0.43035649
,,,,,0.459630132
,,,,,0.520423345
,,,,,0.464531579
,,,,,0.479105968
,,,,,0.542606227
,,,,,0.526268231
,,,,,0.460820503
,,,,,0.580497974
,,,,,0.498894769
,,,,,0.404112599
,,,,,0.493916963
,,,,,0.512355354
,,,,,0.554382409
,,,,,0.529001687
,,,,,0.574921296
,,,,,0.50160928
,,,,,0.436093618
,,,,,0.582823358
,,,,,0.50267754
,,,,,0.495172485
,,,,,0.557768763
,,,,,0.507127277
,,,,,0.555734769
,,,,,0.493771454
,,,,,0.461398597
,,,,,0.4972566
,,,,,0.515929678
,,,,,0.475701471
,,,,,0.583717264
,,,,,0.544371046
,,,,,0.65689172
,,,,,0.531103245
,,,,,0.429109929
,,,,,0.528875766
,,,,,0.550622085
,,,,,0.557724495
,,,,,0.513153448
,,,,,0.427985959
,,,,,0.537780355
,,,,,0.532703391
,,,,,0.517878725
,,,,,0.55687297
,,,,,0.457457176
,,,,,0.449718665
,,,,,0.473297009
,,,,,0.50971025
,,,,,0.471754953
,,,,,0.500602413
,,,,,0.531609969
,,,,,0.479498901
,,,,,0.479452598
,,,,,0.468401186
,,,,,0.435393132
,,,,,0.534710912
,,,,,0.516749261
,,,,,0.516343652
,,,,,0.465562543
,,,,,0.58586189
,,,,,0.529184774
,,,,,0.539477523
,,,,,0.5543006
,,,,,0.432257544
,,,,,0.556815176
,,,,,0.550781482
,,,,,0.594494885
,,,,,0.535740503
,,,,,0.468284926
,,,,,0.541099879
,,,,,0.516530047
,,,,,0.5526067
,,,,,0.486644636
,,,,,0.528317288
,,,,,0.529151562
,,,,,0.494377665
,,,,,0.499014935
,,,,,0.528675255
,,,,,0.568049901
,,,,,0.490753073
,,,,,0.605707949
,,,,,0.533792246
,,,,,0.533596975
,,,,,0.500806306
,,,,,0.496841434
,,,,,0.483280531
,,,,,0.482758475
,,,,,0.517078093
,,,,,0.482642113
,,,,,0.450459507
